pid,categories,name,reviews
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Sandstone Fabric,Great look for Dot.
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Great controller with 2 major problems! Not recommended at this point in time...
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Save your batteries by keeping remote in another room when not in use
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Makes games fun.
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Works great though and I know I can return if it ...
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Great Controller
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Does indeed work with Shield TV :-)
B00NO8LX7E,Amazon Devices,All-New Amazon Fire TV Game Controller,Great Game Controller for Fire TV
B00LWHUAF0,Amazon Devices,Fire HD 7 Tablet,"A great upgrade for me from an older Kindle Fire! 3,"
B00LWHUAF0,Amazon Devices,Fire HD 7 Tablet,"Detailed review of the Fire HD 7 - A great entry-level tablet at a great price! 1,"
B00LWHUAF0,Amazon Devices,Fire HD 7 Tablet,fire in the kitchen
B00LWHUAF0,Amazon Devices,Fire HD 7 Tablet,"Great Value for 139 2,"
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Great controller with 2 major problems! Not recommended at this point in time...
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Save your batteries by keeping remote in another room when not in use
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Great Controller
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Works great though and I know I can return if it ...
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Great Game Controller for Fire TV
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,and was a great surprise for the gamers in the family One person found this helpful. Was this review helpful to you Yes No
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,This needs to be way better for the amount I spent on it.
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Great add-on if you own a amazon fire stick and ...
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Makes games fun.
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Five Stars
B00NO8LX7E,Amazon Devices,Amazon Fire TV Game Controller,Doesn't respond to FireTV
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - White,Updated review (after 2 months)...
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - White,Provides Excellent protection for my new tap that is out and about with me as we speak!!!
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - White,I also own a Echo and if you own a Echo you will love the Tap
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Magenta,Updated review (after 2 months)...
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Magenta,Provides Excellent protection for my new tap that is out and about with me as we speak!!!
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Magenta,I also own a Echo and if you own a Echo you will love the Tap
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,"Detailed Review of the Kindle 10,"
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,"Know what you are buying!!!! 16,"
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,"Good Value at 79 with a Few Nits 5,"
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,Know what you are buying!!!!
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,Detailed Review of the Kindle
B00KDRQEYQ,Amazon Devices,Certified Refurbished Kindle E-reader,Good Value at 79 with a Few Nits
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Green,Updated review (after 2 months)...
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Green,Provides Excellent protection for my new tap that is out and about with me as we speak!!!
B01FWSVGQQ,Amazon Devices,Amazon Tap Sling Cover - Green,I also own a Echo and if you own a Echo you will love the Tap
B00OQVZDJM,Amazon Devices,Kindle Paperwhite E-reader - Black,Honest Kindle Review
B00OQVZDJM,Amazon Devices,Kindle Paperwhite E-reader - Black,"No big improvement in the 2015 model 10,"
B00OQVZDJM,Amazon Devices,Kindle Paperwhite E-reader - Black,"A great product that's now even better 8,"
B00QJDVBFU,Amazon Devices,Kindle Paperwhite 3G,Honest Kindle Review
B00QJDVBFU,Amazon Devices,Kindle Paperwhite 3G,"No big improvement in the 2015 model 10,"
B00QJDVBFU,Amazon Devices,Kindle Paperwhite 3G,"A great product that's now even better 8,"
B00VKLBU3Y,Amazon Devices,Fire HD 10 Tablet with Alexa,"Simply gorgeous 3,"
B00VKLBU3Y,Amazon Devices,Fire HD 10 Tablet with Alexa,"I wanted to like this tablet...ended up somewhat disappointed 3,"
B00VKLBU3Y,Amazon Devices,Fire HD 10 Tablet with Alexa,I am delighted.and should get several years out of this Big tablet esp w screen mirror . now google play is on it. !!
B00VKLBU3Y,Amazon Devices,Fire HD 10 Tablet with Alexa,"Keeps Getting Better, Especially for Comic Readers 2,"
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,Great upgrade for aesthetics
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,The Extra Touch
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,Great case with minor design flaws
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,"Major fan, didn't buy this because of protection, ..."
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,Not all fabric or cloth.
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,She loves it
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,Great pop of color for a bland looking product!
B01LW1MS9C,Amazon Devices,Amazon Echo Dot Case (fits Echo Dot 2nd Generation only) - Merlot Leather,Great look for Dot.
B010BWYP20,Amazon Devices,Fire Kids Edition Tablet,"After considering the price to purchase 3 of them and checking out the apps my husband and I were pretty sure we would purchase 1,"
B010BWYP20,Amazon Devices,Fire Kids Edition Tablet,"Freetime makes me angry. So, so angry. 3,"
B010BWYP20,Amazon Devices,Fire Kids Edition Tablet,"Great value, OK performance, and a little shady price-gouging on SD cards. 2,"
B00VKM5NFY,Amazon Devices,Fire HD 10 Tablet with Alexa,"Simply gorgeous 3,"
B00VKM5NFY,Amazon Devices,Fire HD 10 Tablet with Alexa,"I wanted to like this tablet...ended up somewhat disappointed 3,"
B00VKM5NFY,Amazon Devices,Fire HD 10 Tablet with Alexa,I am delighted.and should get several years out of this Big tablet esp w screen mirror . now google play is on it. !!
B00VKM5NFY,Amazon Devices,Fire HD 10 Tablet with Alexa,"Keeps Getting Better, Especially for Comic Readers 2,"
B01KIOU4EO,Amazon Devices,Echo Show - Black,"The best Echo yet, especially if you have elderly parents"
B01KIOU4EO,Amazon Devices,Echo Show - Black,Maybe I was expecting more...
B01KIOU4EO,Amazon Devices,Echo Show - Black,Best Echo available!
B01KIOU4EO,Amazon Devices,Echo Show - Black,Maybe I was expecting more...
B01KIOU4EO,Amazon Devices,Echo Show - Black,Maybe I was expecting more
B01KIOU4EO,Amazon Devices,Echo Show - Black,Yeehaw
B01KIOU4EO,Amazon Devices,Echo Show - Black,Day 1 review: I liked my Echo. I like my Echo Show even more.
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,The resolution is just as good on the 10
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,Disappointed
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,Excellent refurbished HD 10 Good price
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,WHY BUY NEW.... REFURBISHED IS TOPS!!!
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,Slowest Fire Sold
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,I've had the Kindle Fire HDX 7 inch tablet for ...
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,Fire Ten OK
B0117U8JSG,Amazon Devices,Certified Refurbished Fire HD 10 Tablet,Replacing kindle hdx 7
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Love my Kindles!
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Wonderfull
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Great beach reader!
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Five Stars
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Don't buy a refurbished Kindle!
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,Looks New
B01A08ECQY,Amazon Devices,Certified Refurbished Kindle E-reader - Black,I was pretty bummed out that a refurbished product of their own ...
B01J2G4VBG,Amazon Devices,Kindle Voyage E-reader,"The state of the art e-ink reader but is it worth the money to upgrade 13,"
B01J2G4VBG,Amazon Devices,Kindle Voyage E-reader,"I was very happy with my Paperwhite and would not have bought this ... 5,"
B01J2G4VBG,Amazon Devices,Kindle Voyage E-reader,"Almost like Paperwhite v1 all over again 5,"
B00QJDS7I4,Amazon Devices,Kindle Paperwhite E-reader - Black,Honest Kindle Review
B00QJDS7I4,Amazon Devices,Kindle Paperwhite E-reader - Black,"No big improvement in the 2015 model 10,"
B00QJDS7I4,Amazon Devices,Kindle Paperwhite E-reader - Black,"A great product that's now even better 8,"
B00U879XZ8,Amazon Devices,Certified Refurbished Kindle Paperwhite E-reader - Black,Honest Kindle Review
B00U879XZ8,Amazon Devices,Certified Refurbished Kindle Paperwhite E-reader - Black,"No big improvement in the 2015 model 10,"
B00U879XZ8,Amazon Devices,Certified Refurbished Kindle Paperwhite E-reader - Black,"A great product that's now even better 8,"
B010EK1GOE,Amazon Devices,Kindle Oasis with Leather Charging Cover - Black,GREAT update for those who use their Kindle a lot!
B010EK1GOE,Amazon Devices,Kindle Oasis with Leather Charging Cover - Black,Ive loved both my Paperwhite and Voyage is the Oasis worth the additional cost
B010EK1GOE,Amazon Devices,Kindle Oasis with Leather Charging Cover - Black,Easy to read and very light but was frustrated with a few things...
B00LWHUB9A,Amazon Devices,Fire HDX 8.9 Tablet,"EXCELLENT tablet at a reasonable price. The Fire HDX is setting the bar for other tablets! 4,"
B00LWHUB9A,Amazon Devices,Fire HDX 8.9 Tablet,"Great product, NEEDS A SOFTWARE UPDATE FOR A VERY ANNOYING PROBLEM. 2,"
B00LWHUB9A,Amazon Devices,Fire HDX 8.9 Tablet,"Quality Tablet and Excellent Video / Screen Display 1,"
B00ZS0G0PG,Amazon Devices,Kindle Oasis E-reader with Leather Charging Cover - Walnut,"Ive loved both my Paperwhite and Voyage is the Oasis worth the additional cost 2,"
B00ZS0G0PG,Amazon Devices,Kindle Oasis E-reader with Leather Charging Cover - Walnut,"A superb e-ink reader, but is it worth the money 1,"
B00ZS0G0PG,Amazon Devices,Kindle Oasis E-reader with Leather Charging Cover - Walnut,"I sent this one back / And if you eat- or couch-read / The Voyage works best 2,"
B00ZS0G0PG,Amazon Devices,Kindle Oasis E-reader with Leather Charging Cover - Walnut,The best Kindle ever... and I should know I've tried them all.
B01A08E70K,Amazon Devices,Kindle E-reader - Black,"LOVE LOVE LOVE!!!!! SO HAPPY!! 1,"
B01A08E70K,Amazon Devices,Kindle E-reader - Black,"Know What You Are Buying!!!!! (redux) 2,"
B01A08E70K,Amazon Devices,Kindle E-reader - Black,"I love this little e-reader 1,"
B01A08E70K,Amazon Devices,Kindle E-reader - Black,To all the people saying it's too dark. It's ...
B01A08E70K,Amazon Devices,Kindle E-reader - Black,Perfect for academics!
B01A08E70K,Amazon Devices,Kindle E-reader - Black,Love the new Kindle 8!
B00PD81ETU,Amazon Devices,Certified Refurbished Kindle Voyage E-reader with Special Offers,"The state of the art e-ink reader but is it worth the money to upgrade 13,"
B00PD81ETU,Amazon Devices,Certified Refurbished Kindle Voyage E-reader with Special Offers,"I was very happy with my Paperwhite and would not have bought this ... 5,"
B00PD81ETU,Amazon Devices,Certified Refurbished Kindle Voyage E-reader with Special Offers,"Almost like Paperwhite v1 all over again 5,"
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,Updated 6/6/17 they're great! have several now
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,My refurb is like new. I love the Echo Dots!
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,Some nice surprises
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,Worth it.
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,Great little assistant
B06XDD27LJ,Amazon Devices,Certified Refurbished Echo Dot (2nd Generation) - Black,This is a nice compliment to my echo
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,"I like it Amazon...But this is IMPORTANT 5,860 people found this helpful. Was this review helpful to you Yes No An Amazon.com official commented on this review"
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,"A review from a non-techie 11,064 people found this helpful. Was this review helpful to you Yes No"
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,Works great with one critical flaw. (significantly improved)
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,A review from a non-techie
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,I like it Amazon...But this is IMPORTANTAn Amazon.com official commented on this review
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,This box is a GAME CHANGER for on demand content! Amazon knocked it out of the park. Refreshed UPDATED with Tips! and HBO GO!
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,"Works great with one critical flaw. (significantly improved) 7,375 of 7,842 people found this helpful. Was this review helpful to you Yes No"
B00CX5P8FC,"Categories,Amazon Devices,Electronics Features,Streaming Media Players,Consumer Electronics,See more Amazon Fire TV Digital HD Media Streamer (Late...",Amazon Fire TV,"I like it Amazon...But this is IMPORTANT 5,861 people found this helpful. Was this review helpful to you Yes No An Amazon.com official commented on this review"
